"1"	0.782783647904
"2"	0.166079211522
"3"	0.041927702526
"4"	0.00798275205145
"5"	0.00104082448168
"6"	9.29307572927e-05
"7"	4.64653786464e-05
"8"	3.18619739289e-05
"9"	7.96549348223e-06
"10"	6.6379112352e-06
